https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501805_12.img,"[[-85.2301053, 40.2168729], [-85.2301934, 40.2031479], [-85.2122934, 40.203079], [-85.2122017, 40.216804], [-85.2301053, 40.2168729]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501810_12.img,"[[-85.2300172, 40.2305979], [-85.2301053, 40.2168729], [-85.2122017, 40.216804], [-85.21211, 40.230529], [-85.2300172, 40.2305979]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501815_12.img,"[[-85.229929, 40.2443229], [-85.2300172, 40.2305979], [-85.21211, 40.230529], [-85.2120182, 40.2442539], [-85.229929, 40.2443229]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501820_12.img,"[[-85.2298408, 40.2580478], [-85.229929, 40.2443229], [-85.2120182, 40.2442539], [-85.2119264, 40.2579788], [-85.2298408, 40.2580478]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501825_12.img,"[[-85.2297525, 40.2717727], [-85.2298408, 40.2580478], [-85.2119264, 40.2579788], [-85.2118345, 40.2717037], [-85.2297525, 40.2717727]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501830_12.img,"[[-85.2296641, 40.2854976], [-85.2297525, 40.2717727], [-85.2118345, 40.2717037], [-85.2117425, 40.2854285], [-85.2296641, 40.2854976]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501835_12.img,"[[-85.2295757, 40.2992225], [-85.2296641, 40.2854976], [-85.2117425, 40.2854285], [-85.2116504, 40.2991533], [-85.2295757, 40.2992225]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04501840_12.img,"[[-85.2294872, 40.3129473], [-85.2295757, 40.2992225], [-85.2116504, 40.2991533], [-85.2115583, 40.3128781], [-85.2294872, 40.3129473]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551730_12.img,"[[-85.2135701, 40.0109256], [-85.2136608, 39.9972001], [-85.1958148, 39.997129], [-85.1957205, 40.0108544], [-85.2135701, 40.0109256]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551735_12.img,"[[-85.2134793, 40.024651], [-85.2135701, 40.0109256], [-85.1957205, 40.0108544], [-85.1956261, 40.0245798], [-85.2134793, 40.024651]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551740_12.img,"[[-85.2133885, 40.0383765], [-85.2134793, 40.024651], [-85.1956261, 40.0245798], [-85.1955317, 40.0383052], [-85.2133885, 40.0383765]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551745_12.img,"[[-85.2132976, 40.0521019], [-85.2133885, 40.0383765], [-85.1955317, 40.0383052], [-85.1954372, 40.0520306], [-85.2132976, 40.0521019]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551750_12.img,"[[-85.2132066, 40.0658272], [-85.2132976, 40.0521019], [-85.1954372, 40.0520306], [-85.1953427, 40.0657559], [-85.2132066, 40.0658272]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551755_12.img,"[[-85.2131155, 40.0795525], [-85.2132066, 40.0658272], [-85.1953427, 40.0657559], [-85.195248, 40.0794812], [-85.2131155, 40.0795525]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551760_12.img,"[[-85.2130244, 40.0932778], [-85.2131155, 40.0795525], [-85.195248, 40.0794812], [-85.1951534, 40.0932065], [-85.2130244, 40.0932778]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551765_12.img,"[[-85.2129333, 40.1070031], [-85.2130244, 40.0932778], [-85.1951534, 40.0932065], [-85.1950586, 40.1069317], [-85.2129333, 40.1070031]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551770_12.img,"[[-85.2128421, 40.1207283], [-85.2129333, 40.1070031], [-85.1950586, 40.1069317], [-85.1949638, 40.1206569], [-85.2128421, 40.1207283]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551775_12.img,"[[-85.2127508, 40.1344535], [-85.2128421, 40.1207283], [-85.1949638, 40.1206569], [-85.1948689, 40.1343821], [-85.2127508, 40.1344535]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551780_12.img,"[[-85.2126594, 40.1481787], [-85.2127508, 40.1344535], [-85.1948689, 40.1343821], [-85.194774, 40.1481072], [-85.2126594, 40.1481787]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551785_12.img,"[[-85.212568, 40.1619038], [-85.2126594, 40.1481787], [-85.194774, 40.1481072], [-85.1946789, 40.1618323], [-85.212568, 40.1619038]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551790_12.img,"[[-85.2124765, 40.1756289], [-85.212568, 40.1619038], [-85.1946789, 40.1618323], [-85.1945839, 40.1755574], [-85.2124765, 40.1756289]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551795_12.img,"[[-85.212385, 40.189354], [-85.2124765, 40.1756289], [-85.1945839, 40.1755574], [-85.1944887, 40.1892824], [-85.212385, 40.189354]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551800_12.img,"[[-85.2122934, 40.203079], [-85.212385, 40.189354], [-85.1944887, 40.1892824], [-85.1943935, 40.2030074], [-85.2122934, 40.203079]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551805_12.img,"[[-85.2122017, 40.216804], [-85.2122934, 40.203079], [-85.1943935, 40.2030074], [-85.1942982, 40.2167323], [-85.2122017, 40.216804]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551810_12.img,"[[-85.21211, 40.230529], [-85.2122017, 40.216804], [-85.1942982, 40.2167323], [-85.1942029, 40.2304573], [-85.21211, 40.230529]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551815_12.img,"[[-85.2120182, 40.2442539], [-85.21211, 40.230529], [-85.1942029, 40.2304573], [-85.1941075, 40.2441822], [-85.2120182, 40.2442539]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551820_12.img,"[[-85.2119264, 40.2579788], [-85.2120182, 40.2442539], [-85.1941075, 40.2441822], [-85.194012, 40.257907], [-85.2119264, 40.2579788]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551825_12.img,"[[-85.2118345, 40.2717037], [-85.2119264, 40.2579788], [-85.194012, 40.257907], [-85.1939165, 40.2716319], [-85.2118345, 40.2717037]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551830_12.img,"[[-85.2117425, 40.2854285], [-85.2118345, 40.2717037], [-85.1939165, 40.2716319], [-85.1938209, 40.2853567], [-85.2117425, 40.2854285]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551835_12.img,"[[-85.2116504, 40.2991533], [-85.2117425, 40.2854285], [-85.1938209, 40.2853567], [-85.1937252, 40.2990815], [-85.2116504, 40.2991533]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04551840_12.img,"[[-85.2115583, 40.3128781], [-85.2116504, 40.2991533], [-85.1937252, 40.2990815], [-85.1936295, 40.3128062], [-85.2115583, 40.3128781]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601730_12.img,"[[-85.1957205, 40.0108544], [-85.1958148, 39.997129], [-85.1779688, 39.9970551], [-85.177871, 40.0107805], [-85.1957205, 40.0108544]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601735_12.img,"[[-85.1956261, 40.0245798], [-85.1957205, 40.0108544], [-85.177871, 40.0107805], [-85.177773, 40.0245059], [-85.1956261, 40.0245798]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601740_12.img,"[[-85.1955317, 40.0383052], [-85.1956261, 40.0245798], [-85.177773, 40.0245059], [-85.177675, 40.0382312], [-85.1955317, 40.0383052]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601745_12.img,"[[-85.1954372, 40.0520306], [-85.1955317, 40.0383052], [-85.177675, 40.0382312], [-85.1775769, 40.0519566], [-85.1954372, 40.0520306]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601750_12.img,"[[-85.1953427, 40.0657559], [-85.1954372, 40.0520306], [-85.1775769, 40.0519566], [-85.1774788, 40.0656819], [-85.1953427, 40.0657559]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601755_12.img,"[[-85.195248, 40.0794812], [-85.1953427, 40.0657559], [-85.1774788, 40.0656819], [-85.1773806, 40.0794071], [-85.195248, 40.0794812]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601760_12.img,"[[-85.1951534, 40.0932065], [-85.195248, 40.0794812], [-85.1773806, 40.0794071], [-85.1772823, 40.0931323], [-85.1951534, 40.0932065]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601765_12.img,"[[-85.1950586, 40.1069317], [-85.1951534, 40.0932065], [-85.1772823, 40.0931323], [-85.177184, 40.1068575], [-85.1950586, 40.1069317]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601770_12.img,"[[-85.1949638, 40.1206569], [-85.1950586, 40.1069317], [-85.177184, 40.1068575], [-85.1770856, 40.1205827], [-85.1949638, 40.1206569]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601775_12.img,"[[-85.1948689, 40.1343821], [-85.1949638, 40.1206569], [-85.1770856, 40.1205827], [-85.1769871, 40.1343078], [-85.1948689, 40.1343821]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601780_12.img,"[[-85.194774, 40.1481072], [-85.1948689, 40.1343821], [-85.1769871, 40.1343078], [-85.1768885, 40.1480329], [-85.194774, 40.1481072]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601785_12.img,"[[-85.1946789, 40.1618323], [-85.194774, 40.1481072], [-85.1768885, 40.1480329], [-85.1767899, 40.161758], [-85.1946789, 40.1618323]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601790_12.img,"[[-85.1945839, 40.1755574], [-85.1946789, 40.1618323], [-85.1767899, 40.161758], [-85.1766912, 40.175483], [-85.1945839, 40.1755574]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601795_12.img,"[[-85.1944887, 40.1892824], [-85.1945839, 40.1755574], [-85.1766912, 40.175483], [-85.1765925, 40.189208], [-85.1944887, 40.1892824]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601800_12.img,"[[-85.1943935, 40.2030074], [-85.1944887, 40.1892824], [-85.1765925, 40.189208], [-85.1764937, 40.202933], [-85.1943935, 40.2030074]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601805_12.img,"[[-85.1942982, 40.2167323], [-85.1943935, 40.2030074], [-85.1764937, 40.202933], [-85.1763948, 40.2166579], [-85.1942982, 40.2167323]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601810_12.img,"[[-85.1942029, 40.2304573], [-85.1942982, 40.2167323], [-85.1763948, 40.2166579], [-85.1762958, 40.2303828], [-85.1942029, 40.2304573]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601815_12.img,"[[-85.1941075, 40.2441822], [-85.1942029, 40.2304573], [-85.1762958, 40.2303828], [-85.1761968, 40.2441077], [-85.1941075, 40.2441822]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601820_12.img,"[[-85.194012, 40.257907], [-85.1941075, 40.2441822], [-85.1761968, 40.2441077], [-85.1760977, 40.2578325], [-85.194012, 40.257907]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601825_12.img,"[[-85.1939165, 40.2716319], [-85.194012, 40.257907], [-85.1760977, 40.2578325], [-85.1759986, 40.2715573], [-85.1939165, 40.2716319]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601830_12.img,"[[-85.1938209, 40.2853567], [-85.1939165, 40.2716319], [-85.1759986, 40.2715573], [-85.1758994, 40.2852821], [-85.1938209, 40.2853567]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601835_12.img,"[[-85.1937252, 40.2990815], [-85.1938209, 40.2853567], [-85.1758994, 40.2852821], [-85.1758001, 40.2990068], [-85.1937252, 40.2990815]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04601840_12.img,"[[-85.1936295, 40.3128062], [-85.1937252, 40.2990815], [-85.1758001, 40.2990068], [-85.1757007, 40.3127315], [-85.1936295, 40.3128062]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651730_12.img,"[[-85.177871, 40.0107805], [-85.1779688, 39.9970551], [-85.1601229, 39.9969785], [-85.1600215, 40.0107038], [-85.177871, 40.0107805]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651735_12.img,"[[-85.177773, 40.0245059], [-85.177871, 40.0107805], [-85.1600215, 40.0107038], [-85.15992, 40.0244292], [-85.177773, 40.0245059]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651740_12.img,"[[-85.177675, 40.0382312], [-85.177773, 40.0245059], [-85.15992, 40.0244292], [-85.1598184, 40.0381545], [-85.177675, 40.0382312]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651745_12.img,"[[-85.1775769, 40.0519566], [-85.177675, 40.0382312], [-85.1598184, 40.0381545], [-85.1597167, 40.0518798], [-85.1775769, 40.0519566]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651750_12.img,"[[-85.1774788, 40.0656819], [-85.1775769, 40.0519566], [-85.1597167, 40.0518798], [-85.159615, 40.0656051], [-85.1774788, 40.0656819]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651755_12.img,"[[-85.1773806, 40.0794071], [-85.1774788, 40.0656819], [-85.159615, 40.0656051], [-85.1595132, 40.0793303], [-85.1773806, 40.0794071]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651760_12.img,"[[-85.1772823, 40.0931323], [-85.1773806, 40.0794071], [-85.1595132, 40.0793303], [-85.1594114, 40.0930555], [-85.1772823, 40.0931323]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651765_12.img,"[[-85.177184, 40.1068575], [-85.1772823, 40.0931323], [-85.1594114, 40.0930555], [-85.1593094, 40.1067806], [-85.177184, 40.1068575]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651770_12.img,"[[-85.1770856, 40.1205827], [-85.177184, 40.1068575], [-85.1593094, 40.1067806], [-85.1592074, 40.1205057], [-85.1770856, 40.1205827]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651775_12.img,"[[-85.1769871, 40.1343078], [-85.1770856, 40.1205827], [-85.1592074, 40.1205057], [-85.1591053, 40.1342308], [-85.1769871, 40.1343078]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651780_12.img,"[[-85.1768885, 40.1480329], [-85.1769871, 40.1343078], [-85.1591053, 40.1342308], [-85.1590032, 40.1479559], [-85.1768885, 40.1480329]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651785_12.img,"[[-85.1767899, 40.161758], [-85.1768885, 40.1480329], [-85.1590032, 40.1479559], [-85.158901, 40.1616809], [-85.1767899, 40.161758]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651790_12.img,"[[-85.1766912, 40.175483], [-85.1767899, 40.161758], [-85.158901, 40.1616809], [-85.1587987, 40.1754059], [-85.1766912, 40.175483]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651795_12.img,"[[-85.1765925, 40.189208], [-85.1766912, 40.175483], [-85.1587987, 40.1754059], [-85.1586963, 40.1891309], [-85.1765925, 40.189208]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651800_12.img,"[[-85.1764937, 40.202933], [-85.1765925, 40.189208], [-85.1586963, 40.1891309], [-85.1585939, 40.2028558], [-85.1764937, 40.202933]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651805_12.img,"[[-85.1763948, 40.2166579], [-85.1764937, 40.202933], [-85.1585939, 40.2028558], [-85.1584914, 40.2165807], [-85.1763948, 40.2166579]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651810_12.img,"[[-85.1762958, 40.2303828], [-85.1763948, 40.2166579], [-85.1584914, 40.2165807], [-85.1583889, 40.2303055], [-85.1762958, 40.2303828]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651815_12.img,"[[-85.1761968, 40.2441077], [-85.1762958, 40.2303828], [-85.1583889, 40.2303055], [-85.1582862, 40.2440304], [-85.1761968, 40.2441077]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651820_12.img,"[[-85.1760977, 40.2578325], [-85.1761968, 40.2441077], [-85.1582862, 40.2440304], [-85.1581835, 40.2577552], [-85.1760977, 40.2578325]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651825_12.img,"[[-85.1759986, 40.2715573], [-85.1760977, 40.2578325], [-85.1581835, 40.2577552], [-85.1580807, 40.2714799], [-85.1759986, 40.2715573]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651830_12.img,"[[-85.1758994, 40.2852821], [-85.1759986, 40.2715573], [-85.1580807, 40.2714799], [-85.1579779, 40.2852047], [-85.1758994, 40.2852821]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651835_12.img,"[[-85.1758001, 40.2990068], [-85.1758994, 40.2852821], [-85.1579779, 40.2852047], [-85.157875, 40.2989294], [-85.1758001, 40.2990068]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04651840_12.img,"[[-85.1757007, 40.3127315], [-85.1758001, 40.2990068], [-85.157875, 40.2989294], [-85.157772, 40.312654], [-85.1757007, 40.3127315]]"
https://cloud.sdsc.edu/v1/AUTH_opentopography/Raster/IN_2011_2013_E/IN_2011_2013_E_be/Randolph/in2012_04701730_12.img,"[[-85.1600215, 40.0107038], [-85.1601229, 39.9969785], [-85.1422771, 39.9968991], [-85.1421721, 40.0106244], [-85.1600215, 40.0107038]]"
